Order_ID,Order_Date,Customer_Name,Email,Phone,City,State,Product,Category,Qty,Unit_Price,Discount,Payment_Mode,Order_Status,Delivery_Date,Sales,Net_Amount,Profit,Month,Year,Weekday
ORD1380,23-02-2025,Rahul,rahul45@gmail.com,9536788264,Mumbai,Maharashtra,Laptop,Electronics,4,9999,0,NetBanking,Returned,03-03-2025 00:00,39996,39996,7999.200000000001,February,2025,Sunday
ORD1381,06-02-2025,Neha,neha93@gmail.com,9427460011,Bengaluru,Karnataka,Shoes,Fashion,5,2599,0,Card,Pending,02-10-2025 00:00,12995,12995,2599,February,2025,Thursday
ORD1382,25-01-2025,Rahul,rahul41@gmail.com,9829324614,Mumbai,Maharashtra,Chair,Furniture,1,1499,0,Wallet,Pending,02-04-2025 00:00,1499,1499,299.8,January,2025,Saturday
ORD1383,31-01-2025,Sneha,sneha4@gmail.com,9544514226,Pune,Maharashtra,Shoes,Fashion,2,,0,NetBanking,Cancelled,02-06-2025 00:00,,,,January,2025,Friday
ORD1385,25-01-2025,Sneha,sneha67@gmail.com,9237413851,Pune,Maharashtra,Watch,Fashion,3,2599,0,UPI,Returned,25-01-2025 00:00,7797,7797,1559.4,January,2025,Saturday
ORD1387,,Sneha,sneha95@gmail.com,9193279554,Mumbai,Maharashtra,Watch,Fashion,4,9999,0,UPI,Delivered,,39996,39996,7999.200000000001,,,
ORD1390,02-03-2025,Sneha,sneha78@gmail.com,9322453651,Delhi,Delhi,Laptop,Electronics,3,,0,NetBanking,Delivered,03-11-2025 00:00,,,,March,2025,Sunday
ORD1391,20-05-2025,Neha,neha45@gmail.com,9753301285,Bengaluru,Karnataka,Bottle,Home,5,999,0,Card,Returned,20-05-2025 00:00,4995,4995,999,May,2025,Tuesday
ORD1392,20-06-2025,Vikas,vikas1@gmail.com,9619221858,Bengaluru,Karnataka,Chair,Furniture,1,9999,0,COD,Cancelled,20-06-2025 00:00,9999,9999,1999.8000000000002,June,2025,Friday
ORD1395,29-06-2025,Neha,neha45@gmail.com,9291811387,Lucknow,Up,Chair,Furniture,1,499,0,COD,Pending,07-07-2025 00:00,499,499,99.80000000000001,June,2025,Sunday
ORD1397,14-04-2025,Neha,neha78@gmail.com,9357537586,Delhi,Delhi,Mouse,Electronics,2,,0,Wallet,Cancelled,14-04-2025 00:00,,,,April,2025,Monday
ORD1398,02-03-2025,Neha,neha25@gmail.com,9218737753,Bengaluru,Karnataka,Laptop,Electronics,3,1999,0,NetBanking,Cancelled,03-08-2025 00:00,5997,5997,1199.4,March,2025,Sunday
ORD1399,06-01-2025,Neha,neha99@gmail.com,9936830524,Pune,Maharashtra,Chair,Furniture,3,1499,0,UPI,Returned,06-01-2025 00:00,4497,4497,899.4000000000001,January,2025,Monday
ORD1400,,Rahul,rahul47@gmail.com,9349245979,Lucknow,Up,Bottle,Home,4,1999,0,Card,Returned,,7996,7996,1599.2,,,
ORD1401,17-06-2025,Rohit,rohit47@gmail.com,9281394007,Delhi,Delhi,Laptop,Electronics,4,1999,0,COD,Returned,17-06-2025 00:00,7996,7996,1599.2,June,2025,Tuesday
ORD1402,15-06-2025,Rohit,rohit82@gmail.com,9529644273,Jaipur,Rajasthan,Laptop,Electronics,1,1499,0,COD,Returned,15-06-2025 00:00,1499,1499,299.8,June,2025,Sunday
ORD1404,11-04-2025,Sneha,sneha22@gmail.com,9434292317,Mumbai,Maharashtra,Laptop,Electronics,4,1499,0,Wallet,Cancelled,11-04-2025 00:00,5996,5996,1199.2,April,2025,Friday
ORD1405,,Amit,amit80@gmail.com,9897156362,Mumbai,Maharashtra,Watch,Fashion,1,1499,0,Wallet,Returned,,1499,1499,299.8,,,
ORD1406,24-01-2025,Neha,neha53@gmail.com,9256072372,Bengaluru,Karnataka,Watch,Fashion,5,4999,0,UPI,Delivered,24-01-2025 00:00,24995,24995,4999,January,2025,Friday
ORD1407,17-01-2025,Rahul,rahul1@gmail.com,9762627881,Bengaluru,Karnataka,Chair,Furniture,5,1999,0,Card,Cancelled,17-01-2025 00:00,9995,9995,1999,January,2025,Friday
ORD1408,13-02-2025,Neha,neha66@gmail.com,9629553838,Jaipur,Rajasthan,Mouse,Electronics,5,2599,0,Wallet,Returned,13-02-2025 00:00,12995,12995,2599,February,2025,Thursday
ORD1409,06-02-2025,Priya,priya1@gmail.com,9526867921,Delhi,Delhi,Watch,Fashion,4,9999,0,Wallet,Returned,02-08-2025 00:00,39996,39996,7999.200000000001,February,2025,Thursday
ORD1411,13-01-2025,Sneha,sneha95@gmail.com,9918096448,Mumbai,Maharashtra,Laptop,Electronics,1,1999,0,COD,Pending,13-01-2025 00:00,1999,1999,399.8,January,2025,Monday
ORD1412,24-04-2025,Vikas,vikas28@gmail.com,9954928448,Mumbai,Maharashtra,Watch,Fashion,5,1999,0,COD,Pending,05-03-2025 00:00,9995,9995,1999,April,2025,Thursday
ORD1413,24-01-2025,Sneha,sneha36@gmail.com,9979933333,Pune,Maharashtra,Laptop,Electronics,5,,0,COD,Cancelled,24-01-2025 00:00,,,,January,2025,Friday
ORD1414,,Rohit,rohit22@gmail.com,9342595670,Lucknow,Up,Shoes,Fashion,3,,0,Wallet,Pending,05-11-2025 00:00,,,,,,
ORD1416,14-03-2025,Rahul,rahul73@gmail.com,9442177066,Jaipur,Rajasthan,Watch,Fashion,4,,0,COD,Delivered,14-03-2025 00:00,,,,March,2025,Friday
ORD1417,04-01-2025,Rohit,rohit91@gmail.com,9485740696,Delhi,Delhi,Mouse,Electronics,4,4999,0,UPI,Pending,04-01-2025 00:00,19996,19996,3999.2000000000003,January,2025,Saturday
ORD1418,05-04-2025,Sneha,sneha54@gmail.com,Unknown,Jaipur,Rajasthan,Chair,Furniture,4,4999,0,NetBanking,Returned,05-04-2025 00:00,19996,19996,3999.2000000000003,April,2025,Saturday
ORD1419,23-06-2025,Rohit,rohit64@gmail.com,9562675135,Jaipur,Rajasthan,Chair,Furniture,3,1499,0,Wallet,Delivered,07-01-2025 00:00,4497,4497,899.4000000000001,June,2025,Monday
ORD1420,14-04-2025,Priya,priya90@gmail.com,9279538962,Bengaluru,Karnataka,Watch,Fashion,4,,0,NetBanking,Pending,14-04-2025 00:00,,,,April,2025,Monday
ORD1421,14-03-2025,Vikas,vikas31@gmail.com,9183431745,Mumbai,Maharashtra,Watch,Fashion,4,999,0,NetBanking,Pending,14-03-2025 00:00,3996,3996,799.2,March,2025,Friday
ORD1422,09-05-2025,Amit,amit95@gmail.com,9157480200,Delhi,Delhi,Watch,Fashion,5,4999,0,NetBanking,Cancelled,09-05-2025 00:00,24995,24995,4999,May,2025,Friday
ORD1424,29-03-2025,Priya,priya48@gmail.com,9166100655,Bengaluru,Karnataka,Laptop,Electronics,2,9999,0,NetBanking,Cancelled,04-04-2025 00:00,19998,19998,3999.6000000000004,March,2025,Saturday
ORD1426,19-06-2025,Priya,priya86@gmail.com,9338976081,Pune,Maharashtra,Laptop,Electronics,5,1499,0,COD,Delivered,19-06-2025 00:00,7495,7495,1499,June,2025,Thursday
ORD1427,14-02-2025,Sneha,sneha25@gmail.com,9764093062,Jaipur,Rajasthan,Watch,Fashion,5,9999,0,NetBanking,Pending,14-02-2025 00:00,49995,49995,9999,February,2025,Friday
ORD1428,02-04-2025,Priya,priya27@gmail.com,9575383484,Jaipur,Rajasthan,Bottle,Home,5,499,0,Card,Cancelled,04-08-2025 00:00,2495,2495,499,April,2025,Wednesday
ORD1430,13-02-2025,Sneha,sneha17@gmail.com,9770563699,Lucknow,Up,Watch,Fashion,5,1499,0,Wallet,Cancelled,13-02-2025 00:00,7495,7495,1499,February,2025,Thursday
ORD1431,05-02-2025,Priya,priya43@gmail.com,9340031993,Bengaluru,Karnataka,Shoes,Fashion,2,999,0,COD,Cancelled,05-02-2025 00:00,1998,1998,399.6,February,2025,Wednesday
ORD1433,16-04-2025,Sneha,sneha19@gmail.com,9818263600,Jaipur,Rajasthan,Shoes,Fashion,5,499,0,UPI,Cancelled,16-04-2025 00:00,2495,2495,499,April,2025,Wednesday
ORD1435,05-03-2025,Rohit,rohit67@gmail.com,9653409026,Lucknow,Up,Laptop,Electronics,5,4999,0,NetBanking,Cancelled,03-08-2025 00:00,24995,24995,4999,March,2025,Wednesday
ORD1436,22-06-2025,Amit,amit73@gmail.com,9568733492,Lucknow,Up,Watch,Fashion,5,999,0,UPI,Cancelled,07-01-2025 00:00,4995,4995,999,June,2025,Sunday
ORD1437,01-06-2025,Vikas,vikas1@gmail.com,9541696034,Bengaluru,Karnataka,Bottle,Home,4,2599,0,NetBanking,Cancelled,06-09-2025 00:00,10396,10396,2079.2000000000003,June,2025,Sunday
,14-01-2025,Priya,priya40@gmail.com,9861729728,Delhi,Delhi,Bottle,Home,2,499,0,COD,Cancelled,14-01-2025 00:00,998,998,199.60000000000002,January,2025,Tuesday
ORD1439,22-05-2025,Rahul,rahul34@gmail.com,9519365466,Lucknow,Up,Mouse,Electronics,5,1499,0,NetBanking,Delivered,22-05-2025 00:00,7495,7495,1499,May,2025,Thursday
ORD1440,,Rohit,rohit72@gmail.com,Unknown,Pune,Maharashtra,Watch,Fashion,2,4999,0,NetBanking,Pending,02-12-2025 00:00,9998,9998,1999.6000000000001,,,
ORD1442,15-01-2025,Sneha,sneha75@gmail.com,9866056523,Mumbai,Maharashtra,Watch,Fashion,4,999,0,UPI,Cancelled,15-01-2025 00:00,3996,3996,799.2,January,2025,Wednesday
ORD1443,14-02-2025,Sneha,sneha36@gmail.com,9605647471,Lucknow,Up,Watch,Fashion,1,1499,0,Card,Pending,14-02-2025 00:00,1499,1499,299.8,February,2025,Friday
ORD1444,02-04-2025,Priya,priya86@gmail.com,9417981729,Delhi,Delhi,Bottle,Home,4,9999,0,NetBanking,Pending,04-08-2025 00:00,39996,39996,7999.200000000001,April,2025,Wednesday
ORD1445,04-05-2025,Vikas,vikas38@gmail.com,9704800143,Pune,Maharashtra,Mouse,Electronics,3,499,0,COD,Delivered,05-12-2025 00:00,1497,1497,299.40000000000003,May,2025,Sunday
ORD1446,07-01-2025,Rahul,rahul36@gmail.com,9844906787,Mumbai,Maharashtra,Shoes,Fashion,3,1499,0,UPI,Cancelled,07-01-2025 00:00,4497,4497,899.4000000000001,January,2025,Tuesday
ORD1448,17-06-2025,Neha,neha6@gmail.com,9891169337,Pune,Maharashtra,Mouse,Electronics,1,4999,0,NetBanking,Cancelled,17-06-2025 00:00,4999,4999,999.8000000000001,June,2025,Tuesday
ORD1449,19-05-2025,Priya,priya54@gmail.com,9920350446,Bengaluru,Karnataka,Bottle,Home,4,1999,0,UPI,Cancelled,19-05-2025 00:00,7996,7996,1599.2,May,2025,Monday
ORD1452,23-05-2025,Rahul,rahul40@gmail.com,9125077784,Delhi,Delhi,Laptop,Electronics,5,999,0,Wallet,Cancelled,06-02-2025 00:00,4995,4995,999,May,2025,Friday
ORD1454,10-02-2025,Neha,neha53@gmail.com,9124493553,Pune,Maharashtra,Watch,Fashion,2,1999,0,COD,Delivered,10-02-2025 00:00,3998,3998,799.6,February,2025,Monday
ORD1455,23-01-2025,Rahul,rahul97@gmail.com,9669206149,Delhi,Delhi,Shoes,Fashion,4,1499,0,Card,Pending,23-01-2025 00:00,5996,5996,1199.2,January,2025,Thursday
ORD1457,11-01-2025,Sneha,sneha97@gmail.com,9523945550,Jaipur,Rajasthan,Bottle,Home,5,1999,0,Wallet,Delivered,11-01-2025 00:00,9995,9995,1999,January,2025,Saturday
ORD1458,11-06-2025,Rohit,rohit80@gmail.com,9951760868,Mumbai,Maharashtra,Chair,Furniture,1,2599,0,NetBanking,Delivered,11-06-2025 00:00,2599,2599,519.8000000000001,June,2025,Wednesday
ORD1459,,Neha,neha13@gmail.com,9866332686,Bengaluru,Karnataka,Bottle,Home,3,,0,UPI,Returned,04-05-2025 00:00,,,,,,
ORD1460,01-02-2025,Vikas,vikas8@gmail.com,9178563209,Bengaluru,Karnataka,Mouse,Electronics,2,4999,0,UPI,Delivered,02-06-2025 00:00,9998,9998,1999.6000000000001,February,2025,Saturday
ORD1461,01-04-2025,Rahul,rahul23@gmail.com,9433791076,Jaipur,Rajasthan,Shoes,Fashion,2,1499,0,UPI,Returned,04-08-2025 00:00,2998,2998,599.6,April,2025,Tuesday
ORD1463,22-06-2025,Neha,neha54@gmail.com,9794486194,Lucknow,Up,Bottle,Home,4,4999,0,COD,Cancelled,22-06-2025 00:00,19996,19996,3999.2000000000003,June,2025,Sunday
ORD1464,21-05-2025,Sneha,sneha53@gmail.com,9595254143,Jaipur,Rajasthan,Laptop,Electronics,5,1999,0,Card,Cancelled,21-05-2025 00:00,9995,9995,1999,May,2025,Wednesday
ORD1467,18-04-2025,Rahul,rahul83@gmail.com,9526297908,Pune,Maharashtra,Bottle,Home,4,,0,NetBanking,Pending,18-04-2025 00:00,,,,April,2025,Friday
ORD1469,01-04-2025,Rahul,rahul47@gmail.com,9815577094,Bengaluru,Karnataka,Bottle,Home,2,499,0,UPI,Delivered,04-11-2025 00:00,998,998,199.60000000000002,April,2025,Tuesday
ORD1470,03-01-2025,Priya,priya66@gmail.com,9458583296,Jaipur,Rajasthan,Watch,Fashion,2,9999,0,Wallet,Returned,01-05-2025 00:00,19998,19998,3999.6000000000004,January,2025,Friday
ORD1471,15-06-2025,Sneha,sneha54@gmail.com,9944717091,Delhi,Delhi,Laptop,Electronics,4,2599,0,COD,Returned,15-06-2025 00:00,10396,10396,2079.2000000000003,June,2025,Sunday
ORD1472,18-03-2025,Vikas,vikas87@gmail.com,9861027886,Delhi,Delhi,Mouse,Electronics,5,1499,0,Card,Delivered,18-03-2025 00:00,7495,7495,1499,March,2025,Tuesday
ORD1473,19-02-2025,Rahul,rahul77@gmail.com,9635640677,Lucknow,Up,Mouse,Electronics,4,1499,0,Wallet,Delivered,19-02-2025 00:00,5996,5996,1199.2,February,2025,Wednesday
ORD1476,22-06-2025,Rohit,rohit94@gmail.com,9281632903,Pune,Maharashtra,Chair,Furniture,5,2599,0,Card,Pending,22-06-2025 00:00,12995,12995,2599,June,2025,Sunday
ORD1477,,Vikas,vikas1@gmail.com,9904339004,Bengaluru,Karnataka,Chair,Furniture,2,499,0,COD,Delivered,,998,998,199.60000000000002,,,
ORD1478,19-04-2025,Sneha,sneha11@gmail.com,9233212770,Delhi,Delhi,Shoes,Fashion,2,1999,0,NetBanking,Delivered,19-04-2025 00:00,3998,3998,799.6,April,2025,Saturday
ORD1479,18-01-2025,Neha,neha63@gmail.com,9334823454,Bengaluru,Karnataka,Mouse,Electronics,4,4999,0,Card,Pending,18-01-2025 00:00,19996,19996,3999.2000000000003,January,2025,Saturday
ORD1480,,Rohit,rohit15@gmail.com,9309550784,Pune,Maharashtra,Chair,Furniture,4,4999,0,NetBanking,Delivered,,19996,19996,3999.2000000000003,,,
ORD1481,17-06-2025,Rohit,rohit46@gmail.com,9379730312,Pune,Maharashtra,Shoes,Fashion,4,2599,0,Wallet,Pending,17-06-2025 00:00,10396,10396,2079.2000000000003,June,2025,Tuesday
ORD1482,27-04-2025,Rahul,rahul53@gmail.com,9487897218,Pune,Maharashtra,Mouse,Electronics,5,499,0,Wallet,Delivered,05-01-2025 00:00,2495,2495,499,April,2025,Sunday
ORD1483,20-04-2025,Neha,neha34@gmail.com,9620909768,Bengaluru,Karnataka,Laptop,Electronics,2,1999,0,NetBanking,Pending,20-04-2025 00:00,3998,3998,799.6,April,2025,Sunday
ORD1484,16-02-2025,Sneha,sneha66@gmail.com,Unknown,Delhi,Delhi,Chair,Furniture,4,9999,0,NetBanking,Cancelled,16-02-2025 00:00,39996,39996,7999.200000000001,February,2025,Sunday
ORD1485,24-05-2025,Rohit,rohit35@gmail.com,9845248519,Pune,Maharashtra,Chair,Furniture,5,499,0,NetBanking,Delivered,24-05-2025 00:00,2495,2495,499,May,2025,Saturday
ORD1486,,Vikas,vikas78@gmail.com,9812671945,Bengaluru,Karnataka,Laptop,Electronics,3,4999,0,Wallet,Delivered,06-02-2025 00:00,14997,14997,2999.4,,,
ORD1487,13-04-2025,Rohit,rohit31@gmail.com,9370472644,Jaipur,Rajasthan,Chair,Furniture,1,499,0,UPI,Delivered,13-04-2025 00:00,499,499,99.80000000000001,April,2025,Sunday
ORD1488,15-02-2025,Sneha,sneha32@gmail.com,9335556096,Delhi,Delhi,Mouse,Electronics,2,499,0,Wallet,Cancelled,15-02-2025 00:00,998,998,199.60000000000002,February,2025,Saturday
ORD1490,08-05-2025,Sneha,sneha22@gmail.com,9311385417,Pune,Maharashtra,Laptop,Electronics,2,9999,0,Card,Delivered,08-05-2025 00:00,19998,19998,3999.6000000000004,May,2025,Thursday
ORD1491,04-03-2025,Priya,priya42@gmail.com,9975620718,Lucknow,Up,Laptop,Electronics,2,1499,0,UPI,Cancelled,03-11-2025 00:00,2998,2998,599.6,March,2025,Tuesday
ORD1492,12-03-2025,Amit,amit65@gmail.com,9442093414,Delhi,Delhi,Bottle,Home,2,,0,NetBanking,Pending,12-03-2025 00:00,,,,March,2025,Wednesday
ORD1493,05-03-2025,Sneha,sneha27@gmail.com,9961393609,Delhi,Delhi,Mouse,Electronics,5,4999,0,COD,Delivered,03-07-2025 00:00,24995,24995,4999,March,2025,Wednesday
ORD1494,20-03-2025,Sneha,sneha50@gmail.com,9703494194,Delhi,Delhi,Bottle,Home,5,999,0,Wallet,Delivered,20-03-2025 00:00,4995,4995,999,March,2025,Thursday
ORD1495,,Sneha,sneha59@gmail.com,9580925306,Bengaluru,Karnataka,Mouse,Electronics,1,499,0,NetBanking,Returned,,499,499,99.80000000000001,,,
ORD1498,26-04-2025,Priya,priya59@gmail.com,9949870677,Jaipur,Rajasthan,Mouse,Electronics,5,1499,0,Wallet,Delivered,05-03-2025 00:00,7495,7495,1499,April,2025,Saturday
ORD1500,15-05-2025,Priya,priya67@gmail.com,9848200695,Pune,Maharashtra,Laptop,Electronics,3,,0,UPI,Delivered,15-05-2025 00:00,,,,May,2025,Thursday
ORD1600,15-05-2025,Priya,priya67@gmail.com,9848200695,Pune,Maharashtra,Laptop,Electronics,3,,0,UPI,Delivered,15-05-2025 00:00,,,,May,2025,Thursday
ORD1602,30-06-2025,Neha,neha82@gmail.com,9829008196,Delhi,Delhi,Chair,Furniture,4,1999,0,UPI,Pending,07-03-2025 00:00,7996,7996,1599.2,June,2025,Monday
ORD1603,03-02-2025,Rohit,rohit45@gmail.com,9280491167,Pune,Maharashtra,Watch,Fashion,5,4999,0,Card,Pending,02-09-2025 00:00,24995,24995,4999,February,2025,Monday
ORD1604,06-05-2025,Amit,amit6@gmail.com,9943310925,Jaipur,Rajasthan,Mouse,Electronics,3,1999,0,COD,Returned,05-08-2025 00:00,5997,5997,1199.4,May,2025,Tuesday
ORD1607,10-02-2025,Rahul,rahul82@gmail.com,9517780193,Mumbai,Maharashtra,Mouse,Electronics,3,499,0,Wallet,Cancelled,10-02-2025 00:00,1497,1497,299.40000000000003,February,2025,Monday
ORD1608,17-02-2025,Rahul,rahul71@gmail.com,9789375429,Lucknow,Up,Mouse,Electronics,4,9999,0,Card,Returned,17-02-2025 00:00,39996,39996,7999.200000000001,February,2025,Monday
ORD1609,,Rahul,rahul99@gmail.com,9552649559,Mumbai,Maharashtra,Bottle,Home,2,1499,0,Wallet,Pending,,2998,2998,599.6,,,
ORD1610,10-04-2025,Rohit,rohit96@gmail.com,9700116928,Jaipur,Rajasthan,Mouse,Electronics,1,,0,NetBanking,Delivered,10-04-2025 00:00,,,,April,2025,Thursday
ORD1611,11-01-2025,Neha,neha22@gmail.com,9580304152,Jaipur,Rajasthan,Chair,Furniture,3,999,0,COD,Pending,11-01-2025 00:00,2997,2997,599.4,January,2025,Saturday
ORD1612,03-03-2025,Vikas,vikas46@gmail.com,9551158398,Jaipur,Rajasthan,Shoes,Fashion,3,999,0,COD,Cancelled,03-09-2025 00:00,2997,2997,599.4,March,2025,Monday
